"id","displayName","phoneNumber","email","expertises","uid"
"fSW8fDxbSqOg1k6ej3OnEjXGSiq2","Jose luis Lopez rodriguez","+59175666914","josel721645@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"fd8e4eWj65f6km0DBk4lsNimLtA2","Eddy Felix Quisbert Huanca","+59177004340","eddyfelixquisberthuanca55@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"fdIhxpejwNWiDDMf7T1UnnVNqL93","Marcelino angulo paucaro","+59171694275","marcelinoangulopaucaro@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"femjCnQS2BjJr67YL5r5tvCylINR","Javier Lopez Ortiz","+59170696254","javier.lopez98@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"fgKLr511xUPmO2Te0d673WijfV13","Víctor Tito Llaveta Fernandez","+59169698635","titollaveta123@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"fjpyOX1o77a0K2iVy5pO6052GbB3","Vicente Soliz Lopez","+59178416372","solizlopezvicente45@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"fnGYZZdRRvXeVvPK1IyYkGDrw052","Jonathan Vargas Garcia","+59162053130","jona26062001@gmail.com","[{""id"":""9GtGhWlmirDeVJGPRoqt"",""name"":""Técnicos de electrodomésticos""}]",
"fwD1sRo8vkYfRus7RiesP8a01Hi1","Luis Felipe Chavez Román ","+59173126307","luifechr24@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"fxKCZc0e06Q5n2G6oqXoYlHBteu2","lizeth Laime condori ","+59176096359","lclizeth.15@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"fzBmdtNu4EkPTwKkjr0cYmh9iPtC","Paula Ramirez Garcia","+59174430878","paula.ramirez56@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"gCnH2Vb0PYiu3VAUYNvh6AFtA2Fe","Valeria Sanchez Rodriguez","+59178130514","valeria.sanchez48@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"gEODOV8QAOhNo4MmijGqdgfrsAg2","Osvaldo Tito Trigo valverde","+59178580105","pviservicios2023@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"gJrsNQPnQkUvjj0spr5ScM4JSBh1","Luis fernando barrancos sanchez ","+59173353508","lbarrancossanchez0@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"gKx63J9qwfZIE1wolfnrvdR9ic7p","David Suarez Suarez","+59165673387","david.suarez16@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"gN7ppmYVya4o6TGpbX4P","Ysabel Justiniano Castedo","+59169598401","ysabel3839mas25@gmail.com","[""Limpieza""]",
"gPsTt1kZl2bhdWZKpwyqASfL1dk1","JHERSON DAVID PALABRA HERNANDEZ","+59160919381","hernandezjherson9@gmail.com","[{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""}]",
"gSUJNlHWe0ck2CuFWF1eNdTaY9ct","Luis Diaz Silva","+59163945083","luis.diaz87@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"gTpfy019VhevZgn2XyHi4Z7mC4xs","Roberto Lopez Cruz","+59176440283","roberto.lopez36@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"gX9eOAK8qVWNKmWUeQej8btqcarj","Daniel Jimenez Hernandez","+59167043004","daniel.jimenez32@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"ga2RLXGCixbVc8JsSb3TIH0GwAq2","Javier Alejandro Arevilca cayoja","+59178404240","javier.17.propio@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"ga3GsWpJqBU68B6ePsABCgk6LuG2","Rosmery Alvarez","71000378","rosmeryta150887@gmail.com","[{""id"":""3nikpxFQAWAQLOGk9lYG"",""name"":""Medicina""}]",
"gfoQrrZG24SGNRqkkw5z6C39o1j5","Sofia Hernandez Gomez","+59169453366","sofia.hernandez83@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"ghdTHNqmJcdPyyZiAvbn3Zh2Wdeq","Daniela Ortiz Rodriguez","+59170271183","daniela.ortiz46@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"gkeLeI8z6RzTUngiUoLDnWigt1Nc","Pedro Diaz Martinez","+59177165273","pedro.diaz60@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"gu1qu0DIpeEBe91g3AulIlNl6qcG","Fernando Morales Cruz","+59167151624","fernando.morales38@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"gw4tsWi2sEnplVpdJVtj3k52fh6Q","Mariana Cruz Mendoza","+59165500400","mariana.cruz65@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"h779FJxSqFr3zsbiZOQi5nzOrX4Q","Roberto Cruz Diaz","+59179724520","roberto.cruz91@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"h9KskuyC2lHsX6DCuJFPn0WINFSV","Daniela Rivera Gutierrez","+59170648081","daniela.rivera61@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"hBDrRezOAkAHcp2ek95PZvzwcrOI","Daniel Silva Ramirez","+59167425243","daniel.silva19@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"hC6da6LrzC6xbhrYcNTD9LAyENUb","Juan Sanchez Cruz","+59161963230","juan.sanchez41@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"hCUqOIba3UNlPDTtHUZ3I9sfALg1","Cleto Romero Muñoz","+59167748055","axelbryanromerocondori@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""}]",
"hDr5MO8qSzeezVCsrZnzHo0cXo62","Abigail Rivero Romero ","+59173126497","abi1102romero@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"hEY57Tmq8GhXUoA1HKAogBO3vBM2","Guido Malale Padilla","+59162474814","gmalalepadilla3@gmail.com","[{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"hGICPoS4K27qNQWaCn33bXwdPPQU","Andrea Castro Chavez","+59168023138","andrea.castro40@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"hGxXqevucKWcHLhy61P3TgI72Dd2","Gabino Valencia Aguilar",,"valenciaaguilarg5@gmail.com",,
"hKc8cKzPjxJppppv7Ax9o7qguqxU","Elena Castillo Chavez","+59168474005","elena.castillo16@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"hNPAlKGFgVTZetVGDsscq3yefO12","Miguel Alejandro Ferrel Cordova","+59161660533","miguel.ferrel.mf66@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"hSxjAVW+A2:V531o5EDcYhAXmzuIvZTyWulH","Pedro Lopez Garcia","+59179182149","pedro.lopez33@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"hU9iAAQROLghPQJOX8WGLb8EM7R2","José Carlos Limpias Crespo","+59176640726","jclimpiascrespo26@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"hYlO3oT869QnKpoo3Rr3rnaIFHS2","Ver Leonardo delgadillo Borda","+59174937507","iverleonardodelgadilloborda4@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""}]",
"hZlTUHQwOjfK67tfQuqnZd27ALu1","Nelson Santos Quispe Rosa","+59167791928","nelsitoelpapito@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"hqFVsQsRE22FMTPy1hN8yVdiunNk","Carolina Torres Ramos","+59176437009","carolina.torres39@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"i2WXnFjUbfDLKKf4Gx80D8BIHlSl","Andrea Gonzalez Ramirez","+59166048653","andrea.gonzalez39@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"i3BspTaYIcDhX8saYJojiJL7c4f0","Ricardo Silva Martinez","+59163938909","ricardo.silva42@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"i3WzDxFcsrqW5bcFPyrVqFn5pdU1","Paula Silva Perez","+59160633116","paula.silva50@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"i7kabFkMJ8hZeSh8EkboTVO3euhy","Mariana Torres Lopez","+59176484312","mariana.torres88@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"iABtf0P48jx9mRWpBxtexcyo7KcE","Carlos Castro Lopez","+59163991824","carlos.castro52@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"iPeNTcnlvzgCwxjRDP2R","Jhuann Dela Cruz",,"gpt2boracay.test1@gmail.com",,
"iSFFF7Tt7ITzkAcPmkM1FuFYsyF2","kelsy Ríos Mendoza","+59177061028","kelsyriosmendoza1399@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"iSjThcDtTWdwQjHQaLoOTDmWwx13","Hilda Hedith Barrios Aguilar","+59176097486","barriosaedith31@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"iaaL080Vnsn7XncSKbzYQ0dIZWfI","Mariana Martinez Jimenez","+59170230058","mariana.martinez38@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"ikrJKYGYpsAocRypITdPURkQ7ZaM","Sofia Chavez Mendoza","+59177782961","sofia.chavez69@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"iuYCV6ahpfeTHYD3SDFJFdJLbLE3","","+59160978792","rbdzktgjzq@privaterelay.appleid.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""},{""name"":""Arquitectura y diseño interiores y exteriores"",""id"":""M06JAG6gFPjvowpSVk2o""},{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""},{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""},{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""},{""name"":""Cocina y catering"",""id"":""8Bdv0Ir5sAErddd8jW94""},{""name"":""Educación/profesor(a)"",""id"":""geAkBpcZyFYXNWGnhty1""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""},{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""},{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""},{""name"":""Mudanza"",""id"":""UfYx7mmgXVsBnmajwUrN""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""},{""name"":""Soldador"",""id"":""iEV4j5vJur7V6ZUBmSHE""},{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""},{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"iw43G9Q2Yfzy2VhZhsgzaGpEPJkz","Elena Flores Garcia","+59161201469","elena.flores77@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"iw5aLrJ2eqR2yKwIQWtMuoxmFhl2","Ysabel Justiniano Castedo","+59169598401","ysabel3839mas25@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"ix27oCOcB2TmMdzKzcr8QRSEJt33","Cristian Miranda ","+59175627959","mirandapaxi.cristian@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"izkitDFS9KzgJWShhe4A0vOEqKzi","Patricia Perez Chavez","+59172888997","patricia.perez22@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"j55blHWG2aKjVq9FW6TX1Ax2OCLH","Maria Torres Rivera","+59175271706","maria.torres54@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"jA8qtNnzmrcKsxuu83ng4wgYhojp","Sofia Castro Ruiz","+59176949787","sofia.castro92@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"jBkhZQcseMMYjqdIJMcH2IN6fAL2","Emer Gálvez Montes","+59165847417","emergalvezmontes@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"jDkIQJwh2Is5gNBlF2rF","Gabriel Antonio Sejas Algarañaz",,"gsejasalgaranaz@gmail.com",,
"jGZi0QKulAuPkuQIhl25","kelsy Ríos Mendoza","+59177061028","kelsyriosmendoza1399@gmail.com","[""Belleza y estética""]",
"jHeuMNX4MJPFV6vBwHx31CrEepw1","Tatiana Ayala maenga ","+59175664858","ayalamaengat@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"jMd8dU6cjCOSXTENWjWYt8Ch9Ot2","leidy morales garcia ","+59175613261","leidygarcia75327@gmail.com","[{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"jPPtB6R2NuajXzezqoccdk4wWaiM","Daniela Reyes Castro","+59161584426","daniela.reyes63@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"jSAl1clVzHSC4qWbybaUBL5xbAIj","Fernanda Garcia Castillo","+59174567615","fernanda.garcia73@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"jT2S43d2dABnv7JqKioNRdUpndmo","Pedro Ortiz Lopez","+59164855494","pedro.ortiz35@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"jdoIXX9B15wDWAqsyQpb7Jxx0kR1","Paula Romero Flores","+59170211515","paula.romero52@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"jeGpi5zps6sKx6Lg2LiSPmxZcUbl","Ricardo Sanchez Castillo","+59178554396","ricardo.sanchez99@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"jeKrAkqIazw4NYvirXDrNzqsHJDz","Juan Torres Sanchez","+59170632587","juan.torres62@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"jhRHC00rgrNSFrNIFSIpNYbilZR2","Ariana Montenegro Alanoca ","+59175340421","arianamont2005@gmail.com","[{""name"":""Cocina y catering"",""id"":""8Bdv0Ir5sAErddd8jW94""},{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"jjDR14h2sf5TV5QfegznVY0NHy18","Elena Gonzalez Martinez","+59165805718","elena.gonzalez15@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"jxYcxtBULcMqwz7du2eu1wqHAYQs","David Vargas Gonzalez","+59177179051","david.vargas12@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"jyLnXzN3zLaDIbTYU1j893uLaZL6","Jorge Morales Suarez","+59160999605","jorge.morales75@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"k2nLDVfkjXYaTD7u3n52C7fI5nG3","Helio alexander Masay",,"mhelioalexander@gmail.com",,
"k8IRL8G8nqlbBvtyQeL8qD7dxSyP","Fernando Diaz Morales","+59166879943","fernando.diaz57@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"k9wPcr1imGRpi4xjmX2dgAULCb83","Cristian Daniel Rios Sura ","+59167288746","ryc22052015@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"kMhIyRE99TIOS6etmv0BB2MLFe6z","Fernanda Reyes Vargas","+59167207217","fernanda.reyes15@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"kOP1MVTIkBoZVyfKVgvOBxQvszIk","Lucia Suarez Ortiz","+59160231885","lucia.suarez46@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"kSTR4jEk2jzMclrd8E6UkgskgOYE","Carolina Ramos Silva","+59163002378","carolina.ramos91@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"kUA0z15noI9NsRFnVTNsrKXXj2Xj","Luis Sanchez Mendoza","+59168734435","luis.sanchez86@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"kUi15t9arPGetn0ai7kx7TayAOD2","Pedro Morales Cruz","+59166214841","pedro.morales43@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"kWazyd1RhUYCkqpDSxxjoRpXvzc2","Virgilio parraga andia","+59176013535","virgilioparraga5@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"kawKEvscSrVVmuo21eGRLzzT6O3v","Paula Reyes Lopez","+59165263863","paula.reyes84@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"kcuKjrvBKAPTL5qznxPT279uHeQ2","Jenny Verónica Zuleta Quispe","+59173182830","jenny77ve@gmail.com","[{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""}]",
"kgNDV2epBfOADafk8hoRerWvUFBY","Jose Cruz Rodriguez","+59174715087","jose.cruz14@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"kjYWEmmyPIWGxvP25QuzPcwxSvy1","Diego Gilberto Mendez Terrazas ","+591 78263711","mo740418@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"kpDgGUPg1znawWR114IbRZNnbzsl","Javier Morales Gutierrez","+59177908638","javier.morales46@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"kuL6kZmI5laYdJ2RXZLAmg3wX2CY","Carlos Jimenez Jimenez","+59164528105","carlos.jimenez84@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"kukIfDdNCGh2dKZnkVF5EgTePLB2","Paulina Tellez Llanos","+59177385451","tellezllanospaulina@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"kvzMESMygeGQ4ROnsJ06twcvTnNA","Elena Chavez Gomez","+59177524015","elena.chavez46@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"l8sduZmQJ9IUPAspCFkedN5JJKJ3","Laura Rodriguez Chavez","+59171640127","laura.rodriguez12@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"l9cv9R6PDZ67AULdBVOyXuAH9Ldv","Ricardo Gonzalez Torres","+59169810894","ricardo.gonzalez57@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"lB0wVpO1lgQK8BWZo4EXgdfLmu5c","David Perez Rivera","+59164796300","david.perez83@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"lBTw2xJ9TeueDkL9HIogOUDkHHPR","Paula Gutierrez Flores","+59164254574","paula.gutierrez45@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"lXdoIvi99it7xuKpAWQWvIEirFPk","Jose Diaz Vargas","+59171597889","jose.diaz92@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"llOhIvypGq7zanL51FN2TkGCwHSQ","Gabriela Torres Martinez","+59170589314","gabriela.torres82@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"m2bAWLvaYO0BcQOp5txMEiWspTsy","Sofia Garcia Ruiz","+59168135587","sofia.garcia49@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"m3DPaAstILdEpb1G7jQTA9XDJfT2","Eduardo Serrano Mamani","+59171616158","flia.serranochoque@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"m4K8yy7hyjVc39TSRc3HTEz3JSoa","Fernando Castro Sanchez","+59165739176","fernando.castro48@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"m6UNuo6zacUIoFvDum0LzfNv93wI","Jose Perez Morales","+59164317783","jose.perez59@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"mBKcwgl4AgpYT7voLngUC1fBPHAw","Daniel Gonzalez Rivera","+59175202391","daniel.gonzalez61@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"mCcihSRfxz6YceGDuVas34EBBzjA","Sofia Hernandez Reyes","+59167588997","sofia.hernandez46@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"mETsTRgDrVMLkWullCx9D12R8vKJ","Jorge Ortiz Romero","+59169084228","jorge.ortiz32@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"mHAzO3XltpChrDrTU1F1","Hernando Zanabria Lobo","+59165874147","yinrahg@gmail.com","[""Aire acondicionado y calefón"",""Técnicos electrónicos""]",
"mIJF15wzqhCImqhrCE2csBRkctXR","Sofia Gonzalez Perez","+59171974615","sofia.gonzalez93@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"mLm1YXmZpJP2SpNu5Zwn","claudia vidal",,"vzclaudiaalexandra@gmail.com",,
"mQW4xaBKOCyNjZ4jyhDS9olnq1Tk","Carlos Mendoza Sanchez","+59163915521","carlos.mendoza70@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"mRDogu4t4jU6vtgyxWeGSaXlllg1","Joan Coronado Rojas","+59176889280","postsysten@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"mU9W3Z8ejMh9FMsU8wejYvxF7qC2","Marlene Cutipa Mencia","+59168782762","marlenmencia60@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"mX3w8mdFZKiV8agtGUlGPLUifmhm","Gabriela Hernandez Martinez","+59172248128","gabriela.hernandez57@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"mXXOwMP5pQN8cglEx7rhaevJGdI2","Manuel alejandro Escalante rocha ","+59178295007","manuelhombre55@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"mehnaVgeAslTlsslgT5ziQnFqD68","Daniel Rivera Rodriguez","+59169667412","daniel.rivera74@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"msyFrDtfqAt53pet0vuvPA0iQ8HS","Carlos Chavez Morales","+59162469854","carlos.chavez67@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"myQ5gmTyYPayAt7HX8GrG71tnoq1","Oscar Henry Perez Centellas","+59170982647","oscarhenryperezcentellas@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"n6AgYwbwVR5TpWfKuuGmUwoqnmhY","Luis Chavez Torres","+59173983468","luis.chavez95@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"nTJgkjBvuWhpuQqkz3FTpieOiG13","Gabriela salas jordan","75318770","gabysalasjordan@gmail.com","[{""id"":""GupAPQj7pRHS9HtEsoQE"",""name"":""Limpieza""}]",
